,n16S,nge,ncds,genome_size,GC,phi,clade_size,npaths_terminal,branch_length
2362,1.3333333333333333,1.3333333333333333,1.3333333333333333,5792092.666666667,61.87457621043333,0.321088277228,3,144.33333333333334,0.180244
2363,1.5,1.25,1.25,5281762.25,59.80637702635,0.33054757568174997,4,142.75,0.238113
2366,1.0,1.0,1.0,2381908.0,43.47968872255,0.3491843485265,2,114.0,0.433573
2369,3.5,1.0,1.0,5442479.5,58.03693835515,0.2703150189625,2,126.0,0.229216
2370,2.25,1.0,1.0,3912193.75,50.75831353885,0.3097496837445,4,120.0,0.101779
2371,1.875,1.125,1.125,4596978.0,55.282345282600005,0.320148629713125,8,131.375,0.114793
2372,1.7777777777777777,1.1111111111111112,1.1111111111111112,4413949.666666667,56.1742141359,0.32460129356666667,9,123.22222222222223,0.115607
2376,2.0,1.5,1.5,2850379.0,39.52932458775,0.3815717483865,2,96.5,0.0702877
2377,2.0,1.6666666666666667,1.6666666666666667,2610887.6666666665,39.9184167082,0.40555163601666666,3,104.0,0.0693291
2383,2.0,1.5,1.5,1042767.5,40.076537128750005,0.6047063814685001,2,59.0,0.00756918
2384,2.0,1.3333333333333333,1.3333333333333333,1041282.6666666666,40.49324208003333,0.6039950958473334,3,58.666666666666664,1.13079e-06
2385,2.0,1.25,1.25,1041711.0,40.697008557450005,0.6050931305182501,4,57.75,0.00292307
2390,2.0,2.0,2.0,1051887.5,38.77704287705,0.5983106902944999,2,66.0,0.0014304
2393,2.0,1.5,1.5,1047905.0,40.04093332755,0.5950537847815001,2,62.0,0.00143164
2394,2.0,1.75,1.75,1049896.25,39.4089881023,0.596682237538,4,64.0,1.13079e-06
2396,2.0,1.6,1.6,1048420.8,39.78864183188,0.597565764796,5,61.6,1.13079e-06
2397,2.0,1.6666666666666667,1.6666666666666667,1048859.8333333333,39.619170862266664,0.5974475692516666,6,62.0,0.00144197
2398,2.0,1.5714285714285714,1.5714285714285714,1048052.2857142857,39.860597214200006,0.5984498519114286,7,60.714285714285715,0.00151572
2399,2.0,1.4545454545454546,1.4545454545454546,1045746.3636363636,40.16474679356364,0.6008655895866363,11,59.63636363636363,0.0277974
2400,2.0,1.5,1.5,1048638.4166666667,39.986512891458325,0.5947554664842499,12,59.5,0.0678624
2404,1.0,1.0,1.0,1105374.5,41.10097573615,0.47252684325499994,2,66.5,0.00138209
2405,1.0,1.0,1.0,1105761.0,41.102443657533335,0.47419079199933334,3,66.66666666666667,0.0400652
2406,1.8,1.4,1.4,1060062.9333333333,40.209699044673336,0.5706425315872665,15,60.93333333333333,0.00680804
2411,1.0,2.0,2.0,1177573.5,36.550763673700004,0.46955877174099997,2,72.5,0.0175727
2415,1.0,2.0,2.0,1175841.5,35.98045960615,0.523940375854,2,66.5,0.00422196
2417,1.0,1.6666666666666667,1.6666666666666667,1165353.3333333333,37.27577562446667,0.5142328631136667,3,66.66666666666667,1.13079e-06
2420,1.0,2.0,2.0,1172075.5,35.970669812349996,0.5325273400065,2,57.0,1.13079e-06
2421,1.0,1.8,1.8,1168042.2,36.75373329962,0.5215506538708,5,62.8,1.13079e-06
2423,1.0,1.8333333333333333,1.8333333333333333,1168191.5,36.60111305515,0.5212031851573333,6,63.166666666666664,0.0014027
2426,1.0,1.5,1.5,1147747.0,37.530679047250004,0.520815150045,2,57.5,0.00140389
2427,1.0,1.75,1.75,1163080.375,36.833504553175,0.52110617637925,8,61.75,1.13079e-06
2428,1.0,1.7777777777777777,1.7777777777777777,1164940.111111111,36.74123213402222,0.5203602606037778,9,61.22222222222222,1.13079e-06
2429,1.0,1.8181818181818181,1.8181818181818181,1167237.0909090908,36.70660150487273,0.511123626265091,11,63.27272727272727,0.00162918
2430,1.0,1.8333333333333333,1.8333333333333333,1167382.8333333333,36.63767392420833,0.5123238727914167,12,63.416666666666664,0.0054625
2431,1.0,1.8461538461538463,1.8461538461538463,1158220.2307692308,36.43983137699231,0.5130318466733077,13,62.38461538461539,0.0218186
2432,1.4285714285714286,1.6071428571428572,1.6071428571428572,1105635.9642857143,38.45940334182143,0.5438947135915,28,61.607142857142854,0.0265573
2437,1.0,1.0,1.0,1226250.0,40.5788372464,0.4958928387895,2,63.0,1.13079e-06
2438,1.0,1.0,1.0,1227576.6666666667,40.5784571154,0.4969688628243334,3,63.666666666666664,0.00713723
2439,1.0,1.25,1.25,1232820.0,39.631062675825,0.50026437399475,4,63.75,0.0356585
2440,1.375,1.5625,1.5625,1121533.96875,38.605860758571886,0.5384409211419062,32,61.875,0.197805
2441,1.4285714285714286,1.5714285714285714,1.5714285714285714,1249192.857142857,38.7183655542543,0.5270504109883143,35,65.48571428571428,0.559651
2442,1.5,1.4772727272727273,1.4772727272727273,1896529.4772727273,42.28888003686365,0.4856403642429772,44,77.29545454545455,0.0877112
2443,1.66,1.54,1.54,2405591.1,44.53269088248401,0.4436506468746499,50,87.02,0.14706
2451,1.5,1.0,1.0,5161542.0,58.808350957550005,0.4774550729695,2,183.0,0.0254732
2452,1.3333333333333333,2.6666666666666665,2.6666666666666665,5275689.333333333,58.37590273313333,0.4840540659513333,3,124.0,0.0375046
2453,1.25,2.25,2.25,5516161.25,58.259395624575,0.487199010047,4,137.5,0.0506476
2454,1.2,2.0,2.0,5238400.2,58.70691863508,0.4892860543744,5,145.8,0.0518636
2455,1.1666666666666667,1.8333333333333333,1.8333333333333333,5307061.5,58.65307274886667,0.4858422665393334,6,150.5,0.213127
2456,1.2857142857142858,1.7142857142857142,1.7142857142857142,5972572.714285715,59.117270476414284,0.48783931610385717,7,160.57142857142858,0.0454342
2458,1.25,1.75,1.75,5687922.625,59.391155429475,0.48337246594737504,8,158.875,0.159521
2461,1.0,2.5,2.5,1368774.5,36.8030463064,0.5342826707575,2,57.5,0.57659
2462,1.2,1.9,1.9,4824093.0,54.87353360485999,0.4935545069094001,10,138.6,0.154643
2466,1.0,1.0,1.0,4453284.0,60.506773844099996,0.3597626050285,2,143.5,0.428361
2470,2.0,1.0,1.0,2557740.5,54.5696253263,0.440968804559,2,112.0,0.0606875
2471,2.3333333333333335,1.0,1.0,2558339.6666666665,53.06226609866667,0.43196011925199995,3,113.0,0.407676
2472,1.8,1.0,1.0,3316317.4,56.04006919684,0.4030811135625999,5,125.2,0.168733
2473,1.6666666666666667,1.0,1.0,3097565.0,52.38820831224999,0.42095639676,6,127.5,0.081221
2474,1.375,1.5625,1.5625,4176645.0,53.941536620131245,0.4663302156033751,16,134.4375,0.0874825
2475,1.5909090909090908,1.5454545454545454,1.5454545454545454,2834937.5,46.813623182519706,0.44914872414221957,66,98.51515151515152,0.0929217
2478,1.5,1.0,1.0,3394932.5,48.10077662175,0.378784547987,2,88.5,0.173085
2482,2.0,2.5,2.5,4647385.5,34.9164098759,0.54460587731,2,105.0,1.13079e-06
2483,2.0,2.6666666666666665,2.6666666666666665,4654041.666666667,34.883428840666674,0.5447625789533332,3,105.33333333333333,0.00808406
2486,2.0,3.0,3.0,3984680.5,40.23806556055,0.5230170668435,2,111.5,0.00486502
2488,2.0,2.6666666666666665,2.6666666666666665,3984324.0,40.78513780783333,0.5261197668256666,3,110.0,0.00347482
2489,2.0,2.6666666666666665,2.6666666666666665,4319182.833333333,37.83428332425,0.5354411728895,6,107.66666666666667,0.105658
2492,2.0,3.0,3.0,3953768.5,38.544604849600006,0.526547129121,2,154.5,0.279292
2493,2.0,2.75,2.75,4227829.25,38.0118637055875,0.533217661947375,8,119.375,0.372803
2495,2.0,2.6666666666666665,2.6666666666666665,4247992.888888889,39.71794632584445,0.5224585491066667,9,121.55555555555556,0.16379
2498,1.0,1.0,1.0,2675960.0,27.84194398875,0.435163382173,2,113.5,0.0186318
2502,1.0,1.5,1.5,3139219.0,26.09702084685,0.3825796088315,2,120.0,0.00322408
2503,1.0,1.6666666666666667,1.6666666666666667,3195495.3333333335,25.4365021734,0.38461089113933333,3,120.0,0.0128895
2504,1.0,1.4,1.4,2987681.2,26.39867889954,0.40483188755280003,5,117.4,0.831966
2507,2.0,1.0,1.0,2516433.5,61.397887096299996,0.48927371518400004,2,122.0,0.234492
2510,4.0,1.5,1.5,2976502.5,45.19256251565,0.280536982948,2,124.5,0.108342
2514,2.0,1.0,1.0,1135700.5,52.7547153901,0.6202992530089999,2,58.0,0.234886
2517,2.0,1.5,1.5,2821881.5,36.804889380700004,0.4022797531045,2,93.0,0.0218418
2519,2.0,1.3333333333333333,1.3333333333333333,2844362.6666666665,36.83610924346667,0.39149322356266664,3,93.33333333333333,0.0908932
2520,2.0,1.2,1.2,2160897.8,43.20355170212,0.4830156353411999,5,79.2,0.041714
2521,2.0,1.1666666666666667,1.1666666666666667,2252092.6666666665,43.43309349661667,0.47976996418216666,6,80.33333333333333,0.0925921
2522,2.5,1.25,1.25,2433195.125,43.872960751375004,0.429961718873625,8,91.375,0.0790764
2526,2.0,1.0,1.0,3957769.0,50.31751674965,0.416084227773,2,156.5,0.127545
2527,2.3333333333333335,1.0,1.0,3718292.6666666665,48.736974138300006,0.42515795905700005,3,157.0,0.0487589
2528,2.4545454545454546,1.1818181818181819,1.1818181818181819,2783676.272727273,45.1995098569,0.42865160255999996,11,109.27272727272727,0.169839
2531,1.0,1.5,1.5,974007.0,28.9927851613,0.6096126052135,2,48.0,0.00542639
2534,1.0,1.5,1.5,930123.0,29.2394237082,0.6078512429655,2,44.0,0.000168895
2535,1.0,1.5,1.5,952065.0,29.11610443475,0.6087319240894999,4,46.0,0.00270019
2538,1.0,12.5,12.5,1408522.0,28.444312262449998,0.5751176049645,2,49.0,0.0101532
2539,1.0,5.166666666666667,5.166666666666667,1104217.3333333333,28.89217371065,0.5975271510478333,6,47.0,0.0238277
2543,1.0,16.0,16.0,1342516.5,27.42638344145,0.608781717659,2,47.0,1.13079e-06
2544,1.0,18.0,18.0,1402080.3333333333,27.3186929172,0.6107629424146667,3,46.333333333333336,0.00240978
2546,1.0,17.75,17.75,1402421.0,27.35330747435,0.61166545854775,4,35.5,0.00292759
2550,2.0,2.0,2.0,948300.0,27.71457737465,0.648246240957,2,44.5,0.00287113
2551,2.0,2.3333333333333335,2.3333333333333335,961171.3333333334,27.406515904366668,0.6446310627899999,3,45.0,0.00481596
2552,1.4285714285714286,11.142857142857142,11.142857142857142,1213314.0,27.37611108721429,0.6257935746515714,7,39.57142857142857,0.00549738
2556,2.0,9.5,9.5,1154879.5,27.75318752565,0.6441447754045,2,44.5,1.13079e-06
2557,2.0,7.333333333333333,7.333333333333333,1099137.0,27.532280203166664,0.637766946489,3,45.0,0.00739116
2560,2.0,7.5,7.5,1125779.5,26.4799533509,0.6239823578365,2,45.5,0.00420912
2561,2.0,7.4,7.4,1109794.0,27.11134946226,0.632253111028,5,45.2,0.00435863
2562,1.6666666666666667,9.583333333333334,9.583333333333334,1170180.6666666667,27.265793743483332,0.62848504814175,12,41.916666666666664,0.0365758
2563,1.4444444444444444,8.11111111111111,8.11111111111111,1148192.888888889,27.80792039920555,0.6181657491104444,18,43.611111111111114,0.491472
2564,1.8275862068965518,5.482758620689655,5.482758620689655,1768548.6551724137,34.40473019350345,0.5462810728326897,29,68.51724137931035,0.0867437
2567,4.0,1.0,1.0,3453659.5,47.53582012615,0.3811972376765,2,152.5,0.104028
2569,3.6666666666666665,1.0,1.0,3044871.6666666665,48.543223718700006,0.3966666554403333,3,141.66666666666666,0.274932
2571,3.25,1.0,1.0,3447146.25,48.648703186225006,0.40000885905399997,4,146.0,0.0596574
2574,2.5,1.0,1.0,3534326.5,54.8132473591,0.462331044768,2,119.5,0.0778824
2575,3.0,1.0,1.0,3476206.3333333335,50.70355124385,0.42078292095866665,6,137.16666666666666,0.0430148
2576,2.0285714285714285,4.714285714285714,4.714285714285714,2061289.9714285715,37.198813802134296,0.5247671039399999,35,80.28571428571429,0.0805743
2577,2.027027027027027,4.513513513513513,4.513513513513513,2085892.3243243243,38.506871818035144,0.5228485423856217,37,82.54054054054055,0.235344
2578,1.9047619047619047,4.142857142857143,4.142857142857143,2193248.1428571427,37.065420280119056,0.5087989406198095,42,86.69047619047619,0.0829546
2579,1.9215686274509804,3.8823529411764706,3.8823529411764706,2555850.156862745,37.53351311171765,0.511209459764549,51,92.84313725490196,0.108199
2580,1.9056603773584906,3.7735849056603774,3.7735849056603774,2587513.6415094337,37.93227777247359,0.5062122932823774,53,92.67924528301887,0.0596188
2583,3.0,1.0,1.0,3842819.5,48.050487474250005,0.30754368254099995,2,123.0,0.929966
2585,2.3333333333333335,1.0,1.0,4107534.3333333335,53.45844545420001,0.3642589956319999,3,129.66666666666666,0.247001
2588,1.5,1.0,1.0,1682621.0,32.627302951299995,0.5200887090275,2,72.5,0.101148
2592,1.5,1.5,1.5,2658049.0,49.607505621399994,0.3990821686325,2,146.0,0.0693594
2596,2.0,1.0,1.0,2222097.5,56.162895588699996,0.4359463956845,2,141.5,0.061094
2598,2.0,1.0,1.0,2269679.0,56.55194563519999,0.4377313323546666,3,145.33333333333334,0.0194555
2600,1.75,1.0,1.0,2193973.75,55.661890698825,0.43430712038124997,4,146.5,0.0279658
2602,1.8,1.0,1.0,2307815.2,54.792879309199996,0.43416394117159995,5,145.8,0.0191175
2605,2.5,1.0,1.0,3076070.0,48.21451756015,0.4140160211955,2,151.0,0.0138261
2606,2.0,1.0,1.0,2527316.5714285714,52.9133473809,0.42840739260699995,7,147.28571428571428,0.0298612
2607,1.875,1.0,1.0,2532911.875,51.8339525791625,0.42935420201124996,8,149.0,0.0325322
2608,1.8,1.1,1.1,2557939.3,51.38866318760999,0.42329979533549994,10,148.4,0.0934084
2609,1.7272727272727273,1.0909090909090908,1.0909090909090908,2624804.4545454546,50.81141377082727,0.42086993621136365,11,149.0,0.454443
2612,1.0,3.5,3.5,3710123.0,62.259413461950004,0.4584025274975,2,139.5,0.407518
2615,1.0,2.5,2.5,3360429.5,62.679061196599996,0.4914588988535,2,183.0,0.126339
2616,1.0,3.0,3.0,3535276.25,62.469237329274996,0.47493071317549995,4,161.25,0.268462
2621,3.5,4.0,4.0,5131332.0,56.61998997125,0.36420731866550005,2,142.0,0.0382416
2624,2.0,2.5,2.5,4068582.5,58.0580878337,0.33314520816250004,2,133.5,0.0511823
2625,2.75,3.25,3.25,4599957.25,57.339038902475,0.34867626341400004,4,137.75,0.214334
2626,2.6,2.8,2.8,4644124.4,56.14031755652,0.3561348441766,5,143.8,0.0551123
2627,2.8333333333333335,2.5,2.5,4780526.5,54.67430881845001,0.35989045326883334,6,147.5,0.115066
2630,2.5,1.0,1.0,6865513.5,45.053606250650006,0.2066870121035,2,169.0,0.0817233
2632,3.6666666666666665,1.0,1.0,7619458.0,45.1114435079,0.214162419467,3,173.33333333333334,0.32296
2635,2.5,3.0,3.0,6585918.0,46.558283929050006,0.32759405652249995,2,169.0,0.124031
2636,3.2,1.8,1.8,7206042.0,45.69017967636,0.2595350742892,5,171.6,0.118107
2641,6.0,1.0,1.0,5777709.5,39.0643976586,0.239238379512,2,162.5,0.0558898
2643,5.0,1.0,1.0,5574267.333333333,40.059227190533335,0.243142100227,3,163.66666666666666,0.0364595
2644,4.75,1.0,1.0,5339509.5,39.190065835775,0.24277765511600002,4,167.0,0.0804104
2645,4.6,1.0,1.0,5312021.4,38.81376069286,0.2490927238544,5,164.2,0.138026
2649,2.0,1.0,1.0,3441733.0,50.77245420615,0.27619442616,2,109.5,0.091064
2650,2.3333333333333335,1.0,1.0,3180237.0,47.67878010923334,0.25933492192,3,86.0,0.0793843
2658,4.0,1.0,1.0,2357984.0,48.27698523630001,0.23069575664949998,2,120.5,1.13079e-06
2659,4.0,1.0,1.0,2351955.3333333335,48.29886351183333,0.22853374191233333,3,118.0,0.00443038
2660,4.0,1.0,1.0,2326222.5,48.369004691875,0.2313388005465,4,116.0,1.13079e-06
2661,4.0,1.0,1.0,2331955.2,48.36706048032,0.23287635404940002,5,116.0,0.217509
2662,3.6666666666666665,1.0,1.0,2307691.0,49.05059147596668,0.20814203571765,6,114.5,0.116836
2664,3.4285714285714284,1.0,1.0,2464523.8571428573,48.75421478421429,0.2055991516859857,7,115.71428571428571,0.0867048
2674,4.5,2.5,2.5,3143897.5,47.047297848599996,0.0443782076294,2,107.5,0.056421
2676,4.333333333333333,2.3333333333333335,2.3333333333333335,3183200.3333333335,46.0584567244,0.0625717627365,3,97.0,0.0258432
2678,4.25,2.25,2.25,3179470.75,44.792116536125,0.07596715366687501,4,93.0,0.0810826
2679,4.2,2.2,2.2,3083464.0,44.623068095920004,0.0880023229185,5,79.8,0.0798979
2680,4.166666666666667,2.1666666666666665,2.1666666666666665,2982931.5,43.45810713758333,0.09564748191108334,6,80.33333333333333,0.0509627
2681,4.142857142857143,2.0,2.0,3073878.285714286,44.0620251124,0.08843563684577145,7,88.28571428571429,0.296031
2682,4.375,2.25,2.25,3228226.375,43.6353812380125,0.084860044720375,8,98.625,0.0547245
2683,4.444444444444445,2.111111111111111,2.111111111111111,3313857.4444444445,43.755611680899996,0.0912035351947778,9,108.44444444444444,0.0531221
2684,4.7,2.0,2.0,3498790.6,43.60020011415,0.09080049284175001,10,113.4,0.0645662
2689,6.0,1.5,1.5,5307410.5,40.56452216745001,0.188640143871,2,166.5,0.00181772
2692,6.0,1.5,1.5,5249978.5,40.7466711073,0.1815010618895,2,162.5,0.00287877
2693,6.0,1.5,1.5,5278694.5,40.655596637375005,0.18507060288025,4,164.5,0.0112353
2694,6.0,1.4,1.4,5279402.0,41.16200402210001,0.1869821113832,5,165.2,0.0800804
2695,5.833333333333333,1.5,1.5,5448401.5,41.80806340046667,0.19019078821316668,6,165.83333333333334,0.0410594
2696,5.125,1.8125,1.8125,4229894.6875,42.92814884651875,0.12807185360603127,16,133.0625,0.157234
2697,4.9411764705882355,2.0,2.0,4053131.411764706,42.56259236015882,0.1344435076457353,17,130.11764705882354,0.0649172
2700,6.0,1.0,1.0,3944117.5,48.36474768955,0.175098781096,2,137.0,0.0918299
2701,5.052631578947368,1.894736842105263,1.894736842105263,4041656.263157895,43.17334555272632,0.1387230101141842,19,130.8421052631579,0.0121694
2702,4.615384615384615,1.6538461538461537,1.6538461538461537,3617043.6923076925,44.675887268896155,0.15672812515274614,26,126.76923076923077,0.0399406
2704,4.555555555555555,1.6296296296296295,1.6296296296296295,3619579.2592592593,44.46036057563703,0.15915496739594073,27,127.92592592592592,0.0527451
2705,4.464285714285714,1.6071428571428572,1.6071428571428572,3590627.3571428573,44.204459988032134,0.16383777899851423,28,127.78571428571429,0.121586
2706,4.258064516129032,1.5483870967741935,1.5483870967741935,3550912.1612903224,44.54068451589032,0.1730794379909161,31,123.74193548387096,0.0779158
2709,3.5,1.0,1.0,4602337.0,41.19646017805,0.164621279684,2,136.5,0.0774484
2711,3.0,1.0,1.0,4778916.333333333,41.234675820633335,0.18905090784733333,3,135.33333333333334,0.0459448
2712,4.147058823529412,1.5,1.5,3659265.470588235,44.24897786630883,0.17448868533118822,34,124.76470588235294,0.0643071
2716,7.0,1.5,1.5,4261141.0,33.2933051972,0.244073824394,2,131.5,0.122867
2723,6.0,1.0,1.0,2788145.5,32.6021343637,0.2775275608585,2,137.5,0.0463078
2724,5.0,1.3333333333333333,1.3333333333333333,3046527.6666666665,32.7910473768,0.275701559358,3,143.66666666666666,0.0257352
2725,5.25,1.25,1.25,3809113.75,33.121498852475,0.26993335190475,4,153.25,0.0641552
2727,5.2,1.2,1.2,3679777.4,32.7901027713,0.2752916582196,5,148.4,0.0255746
2728,5.0,1.1666666666666667,1.1666666666666667,3565329.3333333335,32.5556852006,0.277256968047,6,148.33333333333334,0.0172292
2729,4.714285714285714,1.1428571428571428,1.1428571428571428,3647742.8571428573,33.48330832651429,0.2736207297328571,7,146.28571428571428,0.0308618
2732,2.0,1.0,1.0,3236816.5,35.04564215975,0.271454855079,2,137.0,0.0459762
2736,3.0,1.0,1.0,4463326.0,36.414607768799996,0.2507218096635,2,175.0,0.0431495
2738,3.0,1.0,1.0,4416161.333333333,35.7848349377,0.22627295974166664,3,168.0,0.0233285
2739,2.75,1.0,1.0,4290779.0,35.6674509817,0.2535337880855,4,166.75,0.0357589
2743,2.0,1.0,1.0,3553823.5,31.50045461825,0.2865818572715,2,153.0,0.0327521
2745,2.3333333333333335,1.0,1.0,3470544.3333333335,32.178286278533335,0.278547174069,3,145.33333333333334,0.0249508
2746,2.25,1.0,1.0,3601600.75,32.084003461449996,0.27556453252075,4,143.0,0.0493274
2751,2.0,1.0,1.0,3558340.5,43.163327613549995,0.2278205151235,2,143.5,0.150967
2753,2.0,1.0,1.0,3549021.3333333335,47.20664925596666,0.24518759571666662,3,143.0,0.0670481
2754,2.0,1.0,1.0,3628842.0,44.649348295175,0.246132888677,4,145.75,0.0321883
2755,2.0,1.0,1.0,4007416.0,44.27540114712,0.24835511704340002,5,161.4,0.0909546
2758,4.5,1.0,1.0,4761729.0,34.2235917876,0.2716702308535,2,177.5,0.0533679
2759,2.7142857142857144,1.0,1.0,4222934.0,41.40345561582857,0.255016578132,7,166.0,0.0533705
2761,2.875,1.0,1.0,4165809.25,40.241886352962496,0.26136933971687504,8,168.75,0.027982
2764,6.0,1.0,1.0,2939863.5,31.03446421425,0.3089885171515,2,146.0,0.104969
2767,3.0,1.0,1.0,3346270.5,37.72487966275,0.25365096764350004,2,146.5,0.0751703
2768,4.5,1.0,1.0,3143067.0,34.3796719385,0.2813197423975,4,146.25,0.0331616
2769,3.4166666666666665,1.0,1.0,3824895.1666666665,38.287814881475,0.26801947394375003,12,161.25,0.0204669
2770,3.125,1.0,1.0,3769071.5625,36.73686202646875,0.269905738588,16,156.6875,0.0279584
2771,3.05,1.0,1.0,3873413.05,36.522979817515,0.2666313484875,20,158.7,0.0477078
2772,2.9545454545454546,1.0,1.0,3815540.6363636362,36.38867639408182,0.26706984908672726,22,156.72727272727272,0.0288805
2776,4.0,1.0,1.0,2613726.0,39.6316848,0.250797514704,2,114.0,0.131297
2777,3.6666666666666665,1.0,1.0,2599619.3333333335,38.457599223866666,0.2678752338466666,3,121.33333333333333,0.181824
2778,3.04,1.0,1.0,3669630.08,36.636947133656,0.26716649525792,25,152.48,0.030103
2779,3.40625,1.03125,1.03125,3664842.25,35.94708864459374,0.2685783590493125,32,151.125,0.0528438
2780,3.6176470588235294,1.0588235294117647,1.0588235294117647,3699918.6470588236,35.790983735923525,0.26713691583429405,34,149.97058823529412,0.129143
2784,5.0,1.0,1.0,4154397.5,35.62573303395,0.27581224491199996,2,146.0,0.0104766
2786,5.0,1.0,1.0,4183771.3333333335,35.639172432766664,0.27344712679966665,3,146.0,0.0393822
2790,3.0,1.0,1.0,2160752.5,35.008363879,0.33869978462100003,2,112.5,0.00455798
2792,3.0,1.0,1.0,2162608.6666666665,35.01812638316667,0.3371359679726667,3,112.0,0.000319035
2793,3.0,1.0,1.0,2199336.25,35.03162180945,0.33413548102299995,4,111.25,0.0741502
2797,6.0,1.0,1.0,5068687.5,36.4324501727,0.241371273212,2,141.0,0.0238662
2798,4.666666666666667,1.0,1.0,4301825.666666667,38.51921838813333,0.24210843485533332,3,141.33333333333334,0.0232206
2799,3.7142857142857144,1.0,1.0,3100403.1428571427,36.52630605745714,0.29469531837971424,7,124.14285714285714,0.0669716
2800,4.1,1.0,1.0,3425413.6,36.26016597005,0.2883208609056999,10,130.7,0.125516
2801,4.181818181818182,1.0,1.0,3320644.5454545454,36.22939746822727,0.29147292767727273,11,131.8181818181818,0.0473767
2804,3.0,1.0,1.0,2398521.0,37.3364576401,0.2547176315095,2,139.0,0.17297
2805,4.0,1.0,1.0,3178779.3846153845,36.399714417746154,0.2858182667283846,13,132.92307692307693,0.0726745
2811,1.0,2.0,2.0,629607.0,25.8099354071,0.5365355708799999,2,59.5,0.0124322
2812,1.0,1.6666666666666667,1.6666666666666667,630568.0,26.009187018133332,0.529203156384,3,66.33333333333333,0.00970262
2814,1.0,1.75,1.75,633159.75,26.6266545871,0.5286760499309999,4,69.5,0.0179099
2817,1.0,2.0,2.0,639313.0,28.86916111715,0.5265310083985,2,75.0,0.0396762
2818,1.0,1.8333333333333333,1.8333333333333333,635210.8333333334,27.374156763783333,0.5279610360868333,6,71.33333333333333,0.0220821
2820,1.0,1.8571428571428572,1.8571428571428572,631546.5714285715,27.3419605826,0.5344094440864285,7,71.42857142857143,0.0171329
2821,1.0,1.875,1.875,626395.25,27.6352585836625,0.5336125496616251,8,69.125,0.14329
2822,1.0,1.7777777777777777,1.7777777777777777,591162.3333333334,28.19348942011111,0.5569599446654444,9,62.888888888888886,0.205786
2823,2.772727272727273,1.3181818181818181,1.3181818181818181,2120208.772727273,33.04262237325909,0.39673986224809094,22,104.27272727272727,0.0552487
2824,3.2857142857142856,1.1607142857142858,1.1607142857142858,3079318.339285714,34.71127034344821,0.31805235906828566,56,132.01785714285714,0.0597755
2826,3.263157894736842,1.1578947368421053,1.1578947368421053,3106586.035087719,34.74255819478772,0.31816413422443857,57,132.3684210526316,0.0513555
2827,3.2413793103448274,1.1551724137931034,1.1551724137931034,3121990.706896552,34.83722963406034,0.31780532238862064,58,132.32758620689654,0.0603802
2828,3.5760869565217392,1.2826086956521738,1.2826086956521738,3320548.7717391304,38.315484415543494,0.26484047825869994,92,129.5326086956522,0.0781926
2829,3.6288659793814433,1.268041237113402,1.268041237113402,3423202.0,38.34116875973507,0.26402873834095253,97,131.31958762886597,0.0661236
2830,3.607843137254902,1.2941176470588236,1.2941176470588236,3608635.3333333335,38.701414392902954,0.26380846069135677,102,133.2941176470588,0.0548963
2835,3.0,3.5,3.5,6943759.5,47.641556658,0.183540677042,2,176.5,0.151657
2836,3.0,2.6666666666666665,2.6666666666666665,5982390.666666667,45.23224660026667,0.192760685703,3,168.66666666666666,0.045346
2838,3.0,2.25,2.25,6244131.0,46.2922417782,0.1636951565587,4,170.5,0.124173
2839,3.0,2.0,2.0,5881948.4,44.80308426276,0.18407505987556,5,170.6,0.0948984
2840,3.5794392523364484,1.3271028037383177,1.3271028037383177,3714864.9158878503,38.98653915317664,0.26008260084015133,107,135.0373831775701,0.0355979
2843,1.0,1.5,1.5,1414647.0,34.53978474575,0.48976660078400003,2,38.0,0.356015
2849,3.5,1.0,1.0,6190051.0,38.228436522500004,0.2643262663695,2,164.5,0.160633
2850,3.6666666666666665,1.0,1.0,5525565.666666667,37.756667896733326,0.27373452458100006,3,171.33333333333334,0.0206586
2852,3.5,1.0,1.0,5341105.25,37.98895963654999,0.271416457719,4,171.5,0.0319088
2854,3.6,1.0,1.0,5394492.2,39.34190629169999,0.2672007400002,5,170.0,0.122832
2855,3.5,1.0,1.0,5315299.666666667,37.896884490616664,0.26273713493949996,6,167.33333333333334,0.0715697
2856,3.2857142857142856,1.1428571428571428,1.1428571428571428,5201184.0,37.85439780018571,0.28148409122499995,7,169.42857142857142,0.0505539
2857,2.7777777777777777,1.2222222222222223,1.2222222222222223,4359731.333333333,37.11781712142222,0.3277690933492222,9,140.22222222222223,0.0671708
2858,3.5172413793103448,1.3189655172413792,1.3189655172413792,3764897.6551724137,38.84155209898879,0.265334139052062,116,135.43965517241378,0.0572081
2859,3.4836065573770494,1.3770491803278688,1.3770491803278688,3814846.6147540985,39.620212265519676,0.2699844495873131,122,136.0327868852459,0.365332
2860,3.4047619047619047,1.4285714285714286,1.4285714285714286,3805971.365079365,40.34557814055953,0.2764906801774143,126,136.83333333333334,0.0975209
2863,1.0,1.0,1.0,3479705.5,37.63062126305,0.455231721664,2,150.5,0.248985
2864,3.3671875,1.421875,1.421875,3800873.4609375,40.30315693934844,0.2792835089506422,128,137.046875,0.0566437
2865,3.237410071942446,1.39568345323741,1.39568345323741,3707803.2517985613,41.13474560946546,0.2904881902446562,139,137.9928057553957,0.118399
