,n16S,nge,ncds,genome_size,GC,phi,clade_size,npaths_terminal,nec_terminal,branch_length
2430,5.166666666666667,2.1666666666666665,2960.6666666666665,3315255.3333333335,44.858583840805345,0.44595246433752395,6.0,155.66666666666666,161.0,1e-06
2433,5.0,3.0,2988.5,3361452.5,44.3677471155322,0.45281428663983203,2.0,153.0,184.5,1e-06
2434,5.125,2.375,2967.625,3326804.625,44.73587465948705,0.447667919913101,8.0,155.0,166.875,1e-06
2435,5.111111111111111,2.6666666666666665,2984.3333333333335,3368448.111111111,44.892640831098234,0.4464103037659396,9.0,154.55555555555554,167.44444444444446,1e-06
2436,5.083333333333333,3.3333333333333335,3009.6666666666665,3390756.25,44.916050092317455,0.44678225411576894,12.0,152.16666666666666,166.58333333333334,1e-06
2440,5.0,2.0,2915.0,3280055.0,44.5623178674651,0.4475280585173168,2.0,161.5,176.0,1e-06
2441,5.0,2.3333333333333335,2961.3333333333335,3296688.0,44.52209022147391,0.4472777221415655,3.0,157.66666666666666,174.33333333333334,1e-06
2442,5.066666666666666,3.1333333333333333,3000.0,3371942.6,44.837258118148746,0.44688134772092825,15.0,153.26666666666668,168.13333333333333,1e-06
2443,5.0588235294117645,3.3529411764705883,3003.0588235294117,3368501.882352941,44.78733522368897,0.44742460977896054,17.0,152.35294117647058,169.0,0.00115476
2446,5.0,11.5,3209.0,3512032.0,44.276209171417726,0.44746096834234955,2.0,144.0,173.0,1e-06
2453,5.0,2.0,2969.0,3315595.0,44.45565625991756,0.44912877001714785,2.0,153.5,218.0,0.00115541
2456,3.5,4.0,2881.5,3254129.0,43.905020688442555,0.43235966226775435,2.0,139.5,59.5,0.00245187
2457,4.25,3.0,2925.25,3284862.0,44.18033847418006,0.4407442161424511,4.0,146.5,138.75,1e-06
2458,4.4,3.4,2946.8,3316180.8,44.211918658613754,0.44224531339576323,5.0,146.4,139.0,1e-06
2459,4.5,3.5,2939.5,3313443.1666666665,44.25880094465449,0.4434609665605691,6.0,149.83333333333334,189.66666666666666,1e-06
2462,5.0,5.0,2850.5,3307026.5,44.75841800170623,0.4532846340926352,2.0,150.0,221.5,1e-06
2463,4.625,3.875,2917.25,3311839.0,44.38370520891742,0.4459168834435856,8.0,149.875,197.625,1e-06
2464,4.666666666666667,3.888888888888889,2923.1111111111113,3310943.5555555555,44.397016641575455,0.44617506746272334,9.0,150.33333333333334,211.66666666666666,1e-06
2467,5.0,6.0,2958.0,3340056.5,44.429660676660234,0.4537165047081207,2.0,154.5,150.5,1e-06
2468,4.7272727272727275,4.2727272727272725,2929.4545454545455,3316236.8181818184,44.40295192068178,0.44754623787097736,11.0,151.0909090909091,200.54545454545453,1e-06
2469,4.75,4.0,2936.0,3315805.0833333335,44.41211917792828,0.44766147936044653,12.0,151.08333333333334,199.08333333333334,1e-06
2470,4.785714285714286,5.071428571428571,2975.0,3343837.5,44.392703462712504,0.44763283492928985,14.0,150.07142857142858,195.35714285714286,1e-06
2471,4.935483870967742,4.129032258064516,2990.3870967741937,3357363.129032258,44.60911442840928,0.44751864694362536,31.0,151.32258064516128,180.90322580645162,0.00160927
2472,4.9375,4.28125,2991.375,3357192.375,44.59949165521161,0.4476484629130969,32.0,151.40625,180.5625,0.0239554
2473,4.9411764705882355,4.264705882352941,2953.294117647059,3310072.8235294116,44.50316253274926,0.4488011111408546,34.0,149.88235294117646,171.85294117647058,0.047437
2474,5.0,4.361111111111111,2948.6388888888887,3320209.4444444445,44.63551155384815,0.44821832492447594,36.0,149.63888888888889,165.02777777777777,0.0327954
2475,5.072727272727272,4.072727272727272,2672.909090909091,2996070.709090909,44.20864297158581,0.4624412550259441,55.0,139.38181818181818,155.85454545454544,0.0146993
2476,4.95945945945946,3.864864864864865,2453.4054054054054,2752777.5675675673,43.26301062122971,0.4738603050861104,74.0,129.8108108108108,145.47297297297297,0.0291246
2479,4.5,2.5,1976.0,2123034.5,36.977453403397504,0.4841566640680681,2.0,127.5,101.5,0.0308412
2483,6.0,1.0,1240.0,1373125.0,40.76373164005187,0.5821663004213911,2.0,83.5,106.5,0.0748315
2486,8.5,4.0,2119.5,2460322.5,45.02536711808537,0.5229842008580892,2.0,111.0,13.0,1e-06
2487,7.25,2.5,1679.75,1916723.75,42.89454937906862,0.5525752506397401,4.0,97.25,59.75,0.0214926
2490,8.0,1.5,1864.0,2048727.5,38.4730038441936,0.5062650277795906,2.0,104.0,5.0,0.0727545
2492,8.333333333333334,2.3333333333333335,1943.0,2183503.0,40.6594272478346,0.5088840413794619,3.0,105.33333333333333,52.666666666666664,0.021198
2493,7.714285714285714,2.4285714285714284,1792.5714285714287,2031057.7142857143,41.93663989425404,0.5338504466710494,7.0,100.71428571428571,56.714285714285715,0.0195921
2494,7.875,2.375,1832.375,2086364.25,42.32683448893749,0.5322923321289308,8.0,101.75,52.375,0.0242054
2497,5.0,2.5,1339.5,1489241.5,35.495567687538426,0.5612145751751916,2.0,79.5,6.5,0.0366695
2499,5.333333333333333,2.0,1401.3333333333333,1553889.0,38.241302041282744,0.5399506379830968,3.0,84.33333333333333,8.666666666666666,0.0165358
2500,7.181818181818182,2.272727272727273,1714.8181818181818,1941143.7272727273,41.21259836684983,0.5343809609982487,11.0,97.0,40.45454545454545,0.0184101
2504,2.0,1.5,1768.0,1915020.5,37.385869769026215,0.39194938291944303,2.0,122.0,185.5,0.0400276
2505,2.0,1.3333333333333333,1714.3333333333333,1838186.6666666667,38.37337066048736,0.4094514310530621,3.0,119.0,209.0,0.370785
2509,4.0,2.0,1925.5,2062298.0,37.62500028606773,0.5005914804937542,2.0,136.0,123.5,1e-06
2510,4.0,1.6666666666666667,1877.3333333333333,2007003.0,37.63822882726585,0.5026043274920547,3.0,133.0,121.33333333333333,0.0109052
2514,4.0,3.5,1605.5,1751630.0,43.24635988241626,0.5253371375637481,2.0,115.5,13.5,0.0124696
2515,4.0,4.0,1660.3333333333333,1799958.0,41.78738235684894,0.5220699930916771,3.0,120.33333333333333,108.0,0.0152729
2518,4.0,3.5,1896.0,1989530.0,37.90672512133317,0.4919455990389224,2.0,135.5,127.0,0.00991774
2522,4.0,2.5,1843.5,1972115.5,36.76478799662332,0.5196070866693161,2.0,127.0,13.5,0.00400761
2523,4.0,3.3333333333333335,1777.3333333333333,1905899.6666666667,36.88651276812647,0.5130105896851685,3.0,126.66666666666667,52.666666666666664,0.00274481
2524,4.0,3.4,1824.8,1939351.8,37.29459770940915,0.5045845934266701,5.0,130.2,82.4,0.0100202
2525,4.0,3.625,1763.125,1887079.125,38.979391952199066,0.5111416183010478,8.0,126.5,92.0,0.00821881
2526,4.0,3.090909090909091,1794.2727272727273,1919785.6363636365,38.613620190853645,0.5088132662622316,11.0,128.27272727272728,100.0,0.104591
2527,3.5714285714285716,2.7142857142857144,1777.142857142857,1902300.142857143,38.5621381486323,0.4875214444316952,14.0,126.28571428571429,123.35714285714286,0.129851
2528,5.16,2.52,1749.72,1919391.32,39.72834064464801,0.5081396317209789,25.0,113.4,86.88,0.137022
2532,6.0,1.0,1801.5,2144642.5,38.81733179314524,0.4852400010303366,2.0,116.5,111.0,1e-06
2535,6.0,4.0,1895.5,2163686.0,38.7924710477903,0.48587186881335487,2.0,127.0,61.0,0.00113425
2537,6.0,3.6666666666666665,1894.0,2139538.3333333335,38.77913232509538,0.48519590246224725,3.0,122.33333333333333,42.666666666666664,0.00113285
2538,6.0,2.6,1857.0,2141580.0,38.79441211231533,0.48521354188948307,5.0,120.0,70.0,1e-06
2540,6.0,2.3333333333333335,1858.1666666666667,2117919.6666666665,38.807447538814806,0.4861657333760405,6.0,118.83333333333333,63.833333333333336,0.00113282
2542,6.0,2.142857142857143,1862.7142857142858,2106704.5714285714,38.81763591260926,0.48591766895128313,7.0,118.0,59.142857142857146,1e-06
2543,6.0,2.5,1881.625,2132971.25,38.84480797036115,0.48578299699104344,8.0,117.625,56.75,0.00231301
2545,6.0,2.3333333333333335,1877.6666666666667,2134357.222222222,38.837459117534635,0.48545993646589863,9.0,117.11111111111111,58.111111111111114,0.0518844
2551,7.5,1.0,1797.0,2092241.5,51.57679986703724,0.5005681593732434,2.0,118.0,33.5,1e-06
2555,5.0,2.5,1990.5,2185506.5,51.245669271704685,0.4813773877706054,2.0,120.5,6.0,1e-06
2556,5.0,2.0,1956.0,2154428.6666666665,51.47829822211454,0.4823591959442372,3.0,122.66666666666667,37.0,1e-06
2557,6.0,1.6,1892.4,2129553.8,51.517698880083614,0.48964278131583966,5.0,120.8,35.6,0.00111976
2558,5.833333333333333,1.5,1864.6666666666667,2099607.1666666665,51.63320022477698,0.4901476559526548,6.0,121.66666666666667,30.833333333333332,0.00335626
2559,5.714285714285714,1.4285714285714286,1857.7142857142858,2091977.0,51.64311075651925,0.4901573716567909,7.0,122.14285714285714,40.57142857142857,0.00111235
2562,5.0,2.0,1812.5,2169940.0,50.81398469748349,0.5073618744785493,2.0,113.5,56.5,1e-06
2564,5.0,2.0,1890.3333333333333,2223457.3333333335,50.744759711857036,0.50252354800417,3.0,114.33333333333333,46.0,1e-06
2566,5.0,1.75,1876.0,2178162.25,50.97302751905799,0.5003204714639014,4.0,118.5,63.25,1e-06
2567,5.454545454545454,1.5454545454545454,1864.3636363636363,2123317.090909091,51.39944412471515,0.49385304431392196,11.0,120.81818181818181,48.81818181818182,0.00222529
2569,5.416666666666667,1.5,1859.0,2120474.1666666665,51.40515517833581,0.4937772794217346,12.0,121.33333333333333,47.833333333333336,0.0347759
2570,5.384615384615385,1.4615384615384615,1858.3076923076924,2116177.6923076925,51.42571729763452,0.49373978374678806,13.0,121.07692307692308,44.46153846153846,0.0731987
2572,5.571428571428571,1.5,1874.7857142857142,2138922.8571428573,51.045540079752335,0.492908677532127,14.0,120.85714285714286,43.07142857142857,0.0260096
2573,5.739130434782608,1.826086956521739,1875.9130434782608,2137136.304347826,46.26846492062367,0.4899939527670812,23.0,119.3913043478261,48.95652173913044,0.045462
2574,5.4375,2.1875,1810.1875,2023727.4583333333,42.86215019355302,0.4994448272222362,48.0,116.27083333333333,68.70833333333333,0.0293711
2575,5.4,2.2,1816.82,2027699.74,42.62676232194679,0.4988333006960694,50.0,116.72,70.02,0.0446476
2576,5.137096774193548,3.193548387096774,2196.717741935484,2460407.4758064514,43.00645888764788,0.48393006138044864,124.0,124.53225806451613,115.04838709677419,0.0179065
2577,5.1231884057971016,3.036231884057971,2250.985507246377,2517027.0362318843,43.39292441873977,0.48545016245737393,138.0,127.44202898550725,120.43478260869566,0.0233736
2578,5.20945945945946,3.0067567567567566,2223.810810810811,2481947.310810811,43.267743543301286,0.4877059286605906,148.0,126.45270270270271,123.33108108108108,0.0161489
2579,5.389423076923077,2.5721153846153846,2095.2884615384614,2359609.533653846,42.44560442167381,0.49735957088299515,208.0,117.33653846153847,122.48076923076923,0.0235168
2580,5.38388625592417,2.6161137440758293,2102.2417061611372,2368309.6777251186,42.444164205183455,0.49683232246558034,211.0,117.4691943127962,120.9004739336493,0.0246919
2581,5.447963800904978,2.6018099547511313,2093.4615384615386,2358757.746606335,42.16381903339071,0.4967153168240104,221.0,117.289592760181,121.49321266968326,0.0760364
2584,5.5,1.5,2030.0,2274794.5,34.58074177010684,0.47249589799481406,2.0,133.5,0.0,0.0376407
2588,4.0,2.0,1569.0,2059558.5,31.2228832376082,0.5144416200031494,2.0,125.5,410.5,0.0589359
2595,5.0,1.0,2320.5,2580918.5,36.05066398279391,0.44300922383218805,2.0,158.5,465.0,0.00125814
2596,5.0,1.0,2263.6666666666665,2517102.3333333335,36.03018802411317,0.44728800659149565,3.0,154.66666666666666,381.6666666666667,0.00162106
2597,5.0,1.25,2295.75,2569027.75,36.10366115751509,0.44452454960550136,4.0,151.5,321.25,0.0274493
2598,5.0,1.4,2315.4,2601627.4,36.266416491650176,0.44140636655099047,5.0,150.6,329.0,0.0416071
2599,5.0,1.6666666666666667,2271.5,2565405.0,36.279001425903495,0.4426859465310838,6.0,150.0,332.3333333333333,0.0904304
2600,4.75,1.75,2095.875,2438943.375,35.01497187882967,0.4606248648991002,8.0,143.875,351.875,0.0380006
2604,5.0,2.5,3229.0,3552479.5,41.37075903740208,0.4401244550454807,2.0,159.5,107.5,0.00239392
2607,5.0,2.0,3494.5,3779092.5,42.320704272111286,0.4384396163987325,2.0,172.0,176.0,1e-06
2608,5.0,2.25,3361.75,3665786.0,41.845731654756676,0.4392820357221066,4.0,165.75,141.75,1e-06
2609,5.0,2.0,3306.6,3618084.0,42.046271570258796,0.4397876827643863,5.0,164.0,117.2,0.0137462
2610,4.846153846153846,1.8461538461538463,2561.5384615384614,2892459.0,37.71931791399472,0.45261056407805644,13.0,151.6153846153846,261.61538461538464,0.00377763
2615,4.0,2.5,3059.0,3161814.0,37.371164396889995,0.4963542591063218,2.0,149.5,101.5,1e-06
2618,4.0,4.5,2902.0,3019308.5,37.44504792303771,0.49157533301529227,2.0,147.0,7.5,1e-06
2619,4.0,3.5,2980.5,3090561.25,37.40810615996385,0.493964796060807,4.0,148.25,54.5,1e-06
2621,4.0,3.0,2918.4,3034584.0,37.469697857249635,0.4949203472939053,5.0,149.2,46.0,0.000862481
2622,4.0,3.0,2919.6666666666665,3039237.5,37.462163881179045,0.4969590963498178,6.0,150.5,42.5,0.0277161
2623,4.0,3.2857142857142856,3057.8571428571427,3198768.4285714286,37.43485607753013,0.488599743240007,7.0,152.42857142857142,42.142857142857146,0.035587
2626,6.0,2.5,2546.0,3030366.0,37.933036743217514,0.4636980541708836,2.0,137.0,119.0,1e-06
2631,6.0,1.5,2420.5,2799064.0,37.01610989815813,0.46772485891463655,2.0,131.5,78.0,1e-06
2633,6.0,1.6666666666666667,2445.0,2852727.6666666665,36.98504953108247,0.46428702516101766,3.0,135.66666666666666,59.0,1e-06
2635,6.0,1.5,2438.75,2850958.5,36.98560799879562,0.46312538265739633,4.0,135.75,53.0,0.00241353
2638,4.0,3.0,2205.5,2397650.5,39.16182424522383,0.4293484059964697,2.0,134.0,78.5,0.0458199
2641,5.0,1.5,1818.0,1975121.5,38.485495332621696,0.5088307553926363,2.0,127.0,19.5,0.11283
2646,6.0,3.0,2308.5,2579121.5,35.780484203934364,0.4709768160309769,2.0,164.5,432.0,1e-06
2648,6.0,3.6666666666666665,2300.6666666666665,2578449.0,35.80611646869149,0.4736702936564041,3.0,168.0,435.0,1e-06
2649,6.0,5.0,2260.75,2548173.5,35.78947729583661,0.4757399672214895,4.0,169.0,446.25,0.00125975
2651,6.0,4.2,2253.2,2523948.4,35.780373290319986,0.4728297636745788,5.0,164.8,388.2,0.00699824
2657,6.0,3.5,2304.5,2442163.0,35.230836796483565,0.46343272137793745,2.0,168.0,583.5,1e-06
2658,6.333333333333333,4.0,2272.3333333333335,2486254.3333333335,35.401907236372786,0.4666782475305081,3.0,165.0,456.3333333333333,0.00126593
2659,6.5,4.5,2291.5,2514277.75,35.49739340067653,0.46747023345414823,4.0,164.0,433.0,1e-06
2660,6.4,3.8,2268.8,2491040.4,35.4065978772688,0.4663768484923276,5.0,163.4,387.2,0.00192083
2661,6.2,4.0,2261.0,2507494.4,35.5934855837944,0.4696033060834532,10.0,164.1,387.7,0.0111203
2662,6.181818181818182,3.909090909090909,2277.2727272727275,2530304.909090909,35.75502045453534,0.46745761769148525,11.0,162.45454545454547,384.09090909090907,0.0357317
2663,6.0,3.5384615384615383,2206.6153846153848,2444892.076923077,36.17509351270247,0.4738227157993547,13.0,157.0,328.0,0.0904347
2664,5.733333333333333,3.466666666666667,2206.4666666666667,2438593.2,36.57332427703865,0.4678928078256367,15.0,153.93333333333334,294.73333333333335,0.0639505
2670,6.0,1.0,1716.0,1861329.0,38.50420095835253,0.4997411538830805,2.0,116.0,125.0,1e-06
2672,6.0,1.0,1708.3333333333333,1858363.6666666667,38.50672871619247,0.5015296433891111,3.0,114.0,162.66666666666666,1e-06
2675,6.0,1.0,1768.5,1898663.5,38.3979531001702,0.49997468090130825,2.0,134.5,281.0,1e-06
2678,6.0,1.0,1754.5,1907715.5,38.59490958647304,0.5018019116636269,2.0,127.5,245.0,1e-06
2679,6.0,1.0,1761.5,1903189.5,38.49643134332162,0.5008882962824676,4.0,131.0,263.0,1e-06
2680,6.0,1.0,1738.7142857142858,1883978.4285714286,38.50084450312342,0.501163159328172,7.0,123.71428571428571,220.0,1e-06
2683,5.5,1.0,1688.5,1825457.0,38.531300729670875,0.5012443275107148,2.0,115.0,196.5,0.00126632
2685,5.666666666666667,1.0,1721.6666666666667,1848643.6666666667,38.53640711924614,0.5035105351516665,3.0,118.66666666666667,185.0,1e-06
2686,5.9,1.0,1733.6,1873378.0,38.51151328796023,0.5018673720752205,10.0,122.2,209.5,1e-06
2689,5.5,1.0,1645.0,1798907.5,38.442031014160165,0.5013527558934983,2.0,122.0,142.0,1e-06
2690,5.833333333333333,1.0,1718.8333333333333,1860966.25,38.49993290899355,0.5017816027116001,12.0,122.16666666666667,198.25,1e-06
2691,5.846153846153846,1.0,1708.4615384615386,1852032.4615384615,38.5008048297848,0.5021740768527877,13.0,123.38461538461539,205.07692307692307,0.00255086
2692,5.857142857142857,1.0,1708.0714285714287,1848944.642857143,38.510409789586966,0.5023184531875965,14.0,123.64285714285714,204.85714285714286,0.0323979
2693,5.866666666666666,1.0,1732.3333333333333,1868615.0,38.22824503247023,0.49972172815959387,15.0,122.13333333333334,191.33333333333334,0.00721164
2696,4.0,1.0,1978.5,2183801.5,41.44495754337415,0.49502102327562203,2.0,131.0,120.5,1e-06
2699,4.0,1.0,1915.5,2131205.0,41.43961514607664,0.49722848620388205,2.0,131.5,45.5,1e-06
2702,4.0,1.0,1912.0,2102444.0,41.23218258257867,0.5023313619154062,2.0,126.5,10.0,0.00507262
2708,4.0,1.0,2252.5,2561629.0,41.378809367056924,0.4879483365389655,2.0,131.0,63.0,1e-06
2709,4.0,1.0,2245.0,2554050.6666666665,41.316024701875335,0.486613321229497,3.0,128.0,47.333333333333336,0.00252119
2711,4.0,1.0,2178.25,2461302.75,41.31760281203506,0.4878267110170341,4.0,128.0,38.5,1e-06
2712,4.0,1.0,2125.4,2397479.0,41.31822762649577,0.4895124443321185,5.0,131.0,43.8,1e-06
2714,4.0,1.0,2079.5,2337590.1666666665,41.31782036387966,0.49221907228392764,6.0,130.33333333333334,38.833333333333336,0.00126021
2715,4.0,1.0,2046.2857142857142,2294796.4285714286,41.33563706457685,0.4946179044090619,7.0,131.0,60.42857142857143,1e-06
2717,4.0,1.0,2052.25,2294491.875,41.29062553817211,0.4946526614206338,8.0,131.625,65.125,1e-06
2718,4.0,1.0,2024.2,2256082.3,41.278936947053424,0.4961884015195883,10.0,130.6,54.1,0.0101097
2719,4.0,1.0,2006.0833333333333,2235269.4166666665,41.30571664689062,0.49636174896697066,12.0,130.75,52.666666666666664,0.0209344
2720,4.0,1.0,2002.142857142857,2227916.8571428573,41.32560820353113,0.4961702167253494,14.0,130.78571428571428,62.357142857142854,0.0070534
2725,5.5,1.0,1984.5,2155773.0,38.69390395486822,0.46280867171170653,2.0,120.5,142.5,0.0300475
2726,5.666666666666667,1.0,1941.3333333333333,2164548.6666666665,38.879021071419864,0.46434790708925017,3.0,122.66666666666667,95.33333333333333,0.0278986
2727,5.5,1.0,1951.0,2206114.25,39.1388394369483,0.46723155147993634,4.0,121.5,87.5,0.0400591
2730,5.0,1.0,1877.5,2056808.0,42.404703211441884,0.43205618644076427,2.0,131.5,54.5,0.00557609
2736,5.0,1.0,1832.0,2020337.5,36.841682678200165,0.44134617313295454,2.0,154.0,251.5,0.00120773
2738,5.0,1.0,1874.6666666666667,2024533.3333333333,36.8373411901833,0.4402691324648383,3.0,143.33333333333334,167.66666666666666,0.00120592
2739,5.0,1.0,1868.75,2022306.5,36.891170289207075,0.4399802063524509,4.0,144.75,171.25,0.0151706
2740,5.0,1.0,1809.6,2037420.0,36.94846381786513,0.44438965128494506,5.0,140.6,199.4,0.0660507
2741,5.0,1.0,1829.3333333333333,2047502.3333333333,37.60897710852809,0.442032755112632,6.0,138.5,168.66666666666666,0.0403623
2742,5.0,1.0,1841.375,2049828.75,38.807908634256535,0.43953861294466506,8.0,136.75,140.125,0.0312537
2746,6.0,1.0,1892.5,2171794.0,43.584200604842835,0.444898963655188,2.0,127.5,168.5,1e-06
2747,6.0,1.0,1895.3333333333333,2162959.3333333335,43.590206053125144,0.44466799073162067,3.0,128.66666666666666,154.33333333333334,0.0615099
2748,5.2727272727272725,1.0,1856.090909090909,2080682.5454545454,40.112171566675244,0.4409375341592893,11.0,134.54545454545453,144.0,0.0243063
2749,5.333333333333333,1.0,1881.4,2114131.0,39.8526163320814,0.44794927211146185,15.0,131.06666666666666,128.93333333333334,0.0265114
2751,5.25,1.0,1896.0,2131005.8125,39.97136156958089,0.4488653294740581,16.0,130.9375,127.0625,0.0208884
2753,5.176470588235294,1.0,1890.9411764705883,2128625.411764706,39.97361006810883,0.45060539829124047,17.0,131.0,134.76470588235293,0.0395762
2757,4.0,2.0,2021.0,2299131.0,41.068457353280124,0.4911998032667687,2.0,127.0,0.0,0.0210883
2760,3.0,1.0,1798.0,2008073.5,42.09439220821089,0.49709151193150614,2.0,121.5,10.0,0.00142755
2763,4.0,1.0,1931.5,2162630.5,41.66987390585513,0.48745901657015667,2.0,141.5,350.5,0.0158788
2772,4.0,1.0,2218.5,2342681.0,43.3622036832148,0.4786698598105201,2.0,168.0,665.5,1e-06
2773,4.0,1.0,2210.0,2348528.3333333335,43.344907229474586,0.47816196624572616,3.0,161.33333333333334,569.6666666666666,1e-06
2774,4.0,1.0,2207.5,2344243.0,43.35602151133737,0.47755532519813104,4.0,161.75,516.0,0.0164104
2778,4.0,1.0,1751.0,1913158.0,38.16581411829259,0.5249640664912067,2.0,114.5,100.5,0.0266095
2781,4.0,1.0,1778.0,1923808.0,37.68634788175547,0.49554012403438047,2.0,106.5,186.0,0.00423242
2782,4.0,1.0,1764.5,1918483.0,37.92608100002403,0.5102520952627936,4.0,110.5,143.25,0.00297745
2783,4.0,1.0,1755.4,1915549.4,38.13056075261966,0.5069497780630925,5.0,111.6,162.6,0.011669
2786,4.0,1.0,1803.5,1995003.5,38.787340931803755,0.4930992657785419,2.0,107.0,13.5,1e-06
2790,4.5,1.0,1951.5,2177962.0,38.28885988316307,0.5025058243994968,2.0,132.5,304.0,0.00121296
2791,4.333333333333333,1.0,1872.3333333333333,2089210.0,38.517426554014115,0.5008800368944873,3.0,125.66666666666667,202.66666666666666,0.00243912
2792,4.2,1.0,1844.8,2051527.4,38.625392305129964,0.4977677284481091,5.0,118.2,127.0,0.0468693
2793,4.1,1.0,1800.1,1983538.4,38.37797652887481,0.5023587532556009,10.0,114.9,144.8,0.0405987
2796,3.0,1.0,2015.5,2193383.5,40.49970139709729,0.46884126219002326,2.0,143.5,265.0,0.00475432
2799,4.5,1.0,2085.5,2253006.0,40.49733309148637,0.4643348103148346,2.0,129.0,83.0,1e-06
2800,3.75,1.0,2050.5,2223194.75,40.49851724429183,0.46658803625242895,4.0,136.25,174.0,0.00306513
2801,4.0,1.0,1871.642857142857,2052011.642857143,38.98384530470825,0.4921385483975517,14.0,121.0,153.14285714285714,0.0293735
2804,4.0,1.0,1918.5,2071225.5,42.33335704253386,0.49226107788565415,2.0,123.5,146.5,0.0181326
2805,4.0,1.0,1877.5,2054413.375,39.402534271936446,0.49215386458356447,16.0,121.3125,152.3125,0.0123858
2806,4.0,1.0,1943.5,2112379.3,40.19323171981664,0.48923415670647785,20.0,129.4,225.05,0.00982214
2809,4.0,1.0,1796.5,1906866.5,41.119786265933826,0.5114582348596388,2.0,124.0,38.0,0.00215803
2810,4.0,1.0,1930.1363636363637,2093696.3181818181,40.27746395128184,0.49125452744767434,22.0,128.9090909090909,208.04545454545453,0.0119226
2811,4.0,1.0,1923.8260869565217,2086646.391304348,40.33100391125243,0.4917990084871304,23.0,128.2608695652174,199.0,0.00104594
2814,4.0,1.0,2003.0,2189217.0,39.684149605719696,0.5192675976370389,2.0,124.5,42.0,0.00128429
2816,4.0,1.0,1943.0,2112374.6666666665,40.16892140196666,0.516164383124834,3.0,123.33333333333333,32.333333333333336,0.0012677
2818,4.0,1.0,1914.75,2076008.5,40.37144042994173,0.5147627399822176,4.0,125.0,33.5,1e-06
2823,4.0,1.0,1802.0,1939412.5,40.207079529037884,0.5223689968496387,2.0,126.5,118.5,0.00127505
2824,4.0,1.0,1826.6666666666667,2015582.3333333333,40.12752373524844,0.5224422883144663,3.0,127.0,84.66666666666667,0.0013008
2830,5.0,1.0,2021.0,2105318.0,39.79055651024399,0.540577713901214,2.0,119.0,5.5,1e-06
2832,4.666666666666667,1.0,2000.3333333333333,2089260.0,39.803713167935534,0.5428120974439791,3.0,116.66666666666667,7.0,0.00128191
2833,4.5,1.0,2040.5,2118606.0,39.81893709624636,0.540613461234951,4.0,123.25,8.5,0.00128162
2835,4.4,1.0,2063.0,2131821.2,39.80026937862872,0.5393027808049942,5.0,126.4,9.2,1e-06
2837,4.333333333333333,1.0,2021.5,2116286.8333333335,39.78622175648385,0.5390242703570155,6.0,129.66666666666666,87.33333333333333,0.00128054
2842,4.0,1.0,2029.0,2110937.0,39.64393582720646,0.5371104888956632,2.0,126.5,27.0,0.00128775
2844,4.0,1.0,2082.6666666666665,2147729.6666666665,39.592154290592475,0.5355391574157867,3.0,129.0,20.0,1e-06
2846,4.0,1.0,2085.75,2140855.75,39.63005910909835,0.5359791955920453,4.0,131.5,17.5,0.00128999
2847,4.0,1.0,2068.4,2131930.8,39.63839230936832,0.5352582854928966,5.0,129.6,23.4,1e-06
2848,4.0,1.0,2068.0,2131705.6666666665,39.617453888336335,0.5355926531424541,6.0,131.0,20.333333333333332,1e-06
2851,4.0,1.0,2092.0,2140576.0,39.682573771780625,0.5353707742127288,2.0,129.0,23.5,0.00258271
2855,4.0,1.0,2037.5,2198699.0,39.684769964255125,0.5344715909449604,2.0,126.5,77.0,1e-06
2857,4.0,1.0,2064.0,2186080.0,39.68893227704786,0.5363303047173124,3.0,129.33333333333334,55.666666666666664,1e-06
2858,4.0,1.0,2088.25,2191859.5,39.63225901727331,0.536731732883091,4.0,130.75,43.5,0.00128681
2859,4.0,1.0,2089.5,2174765.0,39.64903060210909,0.5362780799929703,6.0,130.16666666666666,36.833333333333336,1e-06
2861,4.0,1.0,2086.4285714285716,2168540.0,39.64049630042057,0.5375424248137729,7.0,131.0,33.285714285714285,1e-06
2862,4.0,1.0,2077.923076923077,2151539.5384615385,39.629861340997074,0.5366425301962411,13.0,131.0,27.307692307692307,1e-06
2863,4.105263157894737,1.0,2060.1052631578946,2140407.1052631577,39.67923831430869,0.5373946586680646,19.0,130.57894736842104,46.26315789473684,0.00128059
2864,3.95,1.0,2053.5,2132557.5,39.679825774291224,0.5375636252074586,20.0,130.85,46.45,0.00387701
2865,3.8095238095238093,1.0476190476190477,2056.2380952380954,2135552.761904762,39.68510526853248,0.5374041342585892,21.0,130.04761904761904,44.523809523809526,0.00127932
2866,3.8333333333333335,1.0416666666666667,2027.5416666666667,2120556.4583333335,39.740407576871974,0.5355339035155738,24.0,129.66666666666666,49.541666666666664,1e-06
2867,3.84,1.04,2026.52,2121598.64,39.749957587581946,0.5350996786907198,25.0,129.88,63.8,0.00382531
2868,3.8620689655172415,1.0344827586206897,2011.103448275862,2115310.3448275863,39.83567935894191,0.5322945836964436,29.0,129.20689655172413,59.62068965517241,0.00270972
2869,3.923076923076923,1.0192307692307692,1972.5,2102632.0576923075,40.05476521861772,0.5143830792769397,52.0,128.78846153846155,121.26923076923077,0.0036397
2870,3.9245283018867925,1.0188679245283019,1971.3207547169811,2101699.547169811,40.071464302190755,0.5141876899983681,53.0,128.77358490566039,119.69811320754717,0.019465
