taxo_id,kingdom,supergroup,division,class,order,family,genus,species,taxo_id
4921,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Jania,Jania_adhaerens,4921
2952,Eukaryota,Amoebozoa,Lobosa,Tubulinea,Euamoebida,LOS7N/I-lineage,LOS7N/I-lineage_X,LOS7N/I-lineage_X_sp.,2952
50567,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Haemosporida,Plasmodiidae,Plasmodium1,Plasmodium1_inui,50567
5260,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Halymeniales,Halymeniales_X,Sebdenia,Sebdenia_flabellata,5260
1041,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Paranophrys,Paranophrys_marina,1041
45374,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Glissomonadida_X,Glissomonadida_XX,Glissomonadida_XX_sp.,45374
4707,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Boergeseniella,Boergeseniella_fruticulosa,4707
1567,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Apogastrostyla,Apogastrostyla_rigescens,1567
2075,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_rhathymum,2075
2128,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_stenosoma,2128
2126,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_grandis,2126
2129,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_verruculosa,2129
2127,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_microcephala,2127
2125,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Sinophysis,Sinophysis_ebriola,2125
2202,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Oxyphysiaceae,Phalachroma,Phalacroma_oxytoxoides,2202
2142,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Theleodinium,Theleodinium_calcisporum,2142
1275,Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,Plagiocampidae,Plagiocampa,Plagiocampa_sp.,1275
49386,Eukaryota,Alveolata,Ciliophora,Prostomatea_2,Prostomatea_2_X,Placidae,Placidae_X,Placidae_X_sp.,49386
955,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Paranassulidae,Paranassula,Paranassula_sp.,955
2158,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Ostreopsis,Ostreopsis_sp.,2158
923,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Pseudocolliniidae,Fusiforma,Fusiforma_themisticola,923
1796,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_dalianense,1796
49267,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Dexiotricha,Dexiotricha_cf._granulosa,49267
876,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Microthoracida,Trochiliopsis,Trochiliopsis_australis,876
503,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,Lopezoterenia,Lopezoterenia_sp.,503
1010,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Ancistrum,Ancistrum_mytili,1010
1072,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Conchophthiridae,Conchophthirus,Conchophthirus_lamellidens,1072
1092,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Paralembus,Paralembus_digitiformis,1092
924,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Madsenia,Madsenia_indomita,924
1032,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Oligohymenophorea_XX,Pseudocyclidium,Pseudocyclidium_longum,1032
1019,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Scuticociliatia_2_X,Protophyra,Protophyra_ovicola,1019
1565,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Amphisiella,Amphisiella_candida,1565
877,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Nassulida,Nassula,Nassula_labiata,877
48824,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Eutintinnidae,Eutintinnidae_X,Eutintinnidae_X_sp.,48824
48787,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_B,Pseudotontonia,Pseudotontonia_sp.,48787
48876,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_02,Climacocylis,Climacocylis_sp.,48876
49155,Eukaryota,Alveolata,Ciliophora,CONTH_6,CONTH_6_X,CONTH_6_XX,CONTH_6_XXX,CONTH_6_XXX_sp.,49155
1742,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,Alexandrium_diversaporum,1742
1982,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Madanidinium,Madanidinium_loirii,1982
1802,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_trinitatum,1802
1795,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_cuneatum,1795
1794,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_concinnum,1794
1559,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Pseudourostylidae,Pseudourostyla,Pseudourostyla_nova,1559
48676,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,48676
48734,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_B,Strombidiidae_B_X,Strombidiidae_B_X_sp.,48734
48929,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Tintinnidae_X,Tintinnidae_X_sp.,48929
49247,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Apostomatia_X,Apostomatia_XX,Apostomatia_XX_sp.,49247
48785,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,Tontoniidae_A_X,Tontoniidae_A_X_sp.,48785
48675,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_A,Leegaardiellidae_A_X,Leegaardiellidae_A_X_sp.,48675
48711,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiida_X,Strombidiida_XX,Strombidiida_XX_sp.,48711
48795,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_G,Strombidiida_G_X,Strombidiida_G_XX,Strombidiida_G_XX_sp.,48795
48751,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_J,Strombidiidae_J_X,Strombidiidae_J_X_sp.,48751
49345,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,PHYLL_4_X_sp.,49345
1447,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Discocephalidae,Paradiscocephalus,Paradiscocephalus_sp.,1447
48782,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,Spirotontonia,Spirotontonia_sp.,48782
49249,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,Chromidina_sp.,49249
48794,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_F,Strombidiida_F_X,Strombidiida_F_XX,Strombidiida_F_XX_sp.,48794
48759,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_M,Strombidiidae_M_X,Strombidiidae_M_X_sp.,48759
48922,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,Amphorides_sp.,48922
48792,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_D,Strombidiida_D_X,Strombidiida_D_XX,Strombidiida_D_XX_sp.,48792
48773,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_Q,Strombidiidae_Q_X,Strombidiidae_Q_X_sp.,48773
48753,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_K,Strombidiidae_K_X,Strombidiidae_K_X_sp.,48753
48750,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_I,Strombidiidae_I_X,Strombidiidae_I_X_sp.,48750
48921,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,Amphorides_quadrilineata,48921
48791,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_C,Strombidiida_C_X,Strombidiida_C_XX,Strombidiida_C_XX_sp.,48791
45923,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Sphaerozoidae,Rhaphidozoum,Rhaphidozoum_acuferum,45923
45919,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Sphaerozoidae,Collozoum,Collozoum_inerme,45919
45933,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Sphaerozoidae,Thalassophysa,Thalassophysa_pelagica,45933
45909,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Collosphaeridae,Collosphaera,Collosphaera_globularis-huxleyi,45909
45900,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Collodaria_X,Collodaria_XX,Collodaria_XX_sp.,45900
45945,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Plagiacanthoidea,Pseudocubus,Pseudocubus_obeliscus,45945
45936,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Artostroboidea,Artostrobus,Artostrobus_sp.,45936
45949,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocoryothoidea,Pterocorys,Pterocorys_zancleus,45949
45944,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Plagiacanthoidea,Lithomelissa,Lithomelissa_sp.,45944
45941,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_X,Nassellaria_XX,Nassellaria_XX_sp.,45941
45947,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocoryothoidea,Pterocanium,Pterocanium_trilobum,45947
45488,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeogromida,Challengeriidae,Protocystis,Protocystis_xiphodon,45488
45471,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeocystida,Aulacanthidae,Aulacantha,Aulacantha_scolymantha,45471
45475,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeodendrida,Coelodendridae,Coelodendrum,Coelodendrum_ramosissimum,45475
45470,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeoconchida,Conchariidae,Conchellium,Conchellium_capsula,45470
45478,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeogromida,Challengeriidae,Challengeron,Challengeron_diodon,45478
45493,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeosphaerida,Aulosphaeridae,Aulosphaera,Aulosphaera_trigonopa,45493
3696,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_lucimarinus,3696
4026,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Stichococcus,Stichococcus_bacillaris,4026
49119,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_commoda_A2,49119
4042,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Choricystis,Choricystis_minor,4042
3475,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Chlorella,Chlorella_sp.,3475
3785,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_australis,3785
4378,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Blidingia,Blidingia_dawsonii,4378
3243,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonadales_XX,Chlamydomonadales_XX_sp.,3243
4195,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophorales_X,Chaetomorpha,Chaetomorpha_antennina,4195
3893,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Muriella,Muriella_terrestris,3893
3700,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mamiella,Mamiella_gilva,3700
3367,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Polytoma,Polytoma_sp.,3367
3771,Eukaryota,Archaeplastida,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcales-Clade-B,Prasinococcales-Clade-B_X,Prasinococcales-Clade-B1_X_sp.,3771
3301,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Haematococcus,Haematococcus_pluvialis,3301
3501,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Desmodesmus,Desmodesmus_costato-granulatus,3501
49116,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_clade_B5,49116
4399,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Ruthnielsenia,Ruthnielsenia_tenuis,4399
4342,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Capsosiphon,Capsosiphon_groenlandicus,4342
3076,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlorophyceae_X,Chlorophyceae_XX,Dictyochloris,Dictyochloris_fragrans,3076
3365,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Polytoma,Polytoma_obtusum,3365
4330,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliales_X,Trentepohlia,Trentepohlia_aurea,4330
3366,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Polytoma,Polytoma_oviforme,3366
3350,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Phacotus,Phacotus_sphaericus,3350
4043,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Choricystis,Choricystis_sp.,4043
3800,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Auxenochlorella,Auxenochlorella_protothecoides,3800
3556,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Mychonastes,Mychonastes_sp.,3556
3309,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Hafniomonas,Hafniomonas_turbinea,3309
4006,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Prasiola,Prasiola_mexicana,4006
3836,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Dicloster,Dicloster_acuatus,3836
3119,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_applanata,3119
3744,Eukaryota,Archaeplastida,Chlorophyta,Prasino-Clade-V,Pseudoscourfieldiales,Pycnococcaceae,Pycnococcus,Pycnococcus_provasolii,3744
3897,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Nannochloris,Nannochloris_bacillaris,3897
3340,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Oogamochlamys,Oogamochlamys_zimbabwiensis,3340
3161,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_rapa,3161
3807,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Chlorella,Chlorella_minutissima,3807
3373,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Pseudocharacium,Pseudocharacium_americanum,3373
3720,Eukaryota,Archaeplastida,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidales_X,Nephroselmis,Nephroselmis_astigmatica,3720
3443,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Ankistrodesmus,Ankistrodesmus_fusiformis,3443
3276,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Dysmorphococcus,Dysmorphococcus_globosus,3276
3899,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Nannochloris,Nannochloris_sp.,3899
3885,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Micractinium,Micractinium_pusillum,3885
4379,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Bolbocoleon,Bolbocoleon_piliferum,4379
3661,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Geminella,Geminella_interrupta,3661
3247,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlorosarcinopsis,Chlorosarcinopsis_arenicola,3247
3543,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Monoraphidium,Monoraphidium_saxatile,3543
3362,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Polytoma,Polytoma_difficile,3362
3911,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Oocystis,Oocystis_marssonii,3911
3099,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Botryococcus,Botryococcus_braunii,3099
3869,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Koliella,Koliella_spiculiformis,3869
3741,Eukaryota,Archaeplastida,Chlorophyta,Prasino-Clade-V,Pseudoscourfieldiales,Pycnococcaceae,Pseudoscourfieldia,Pseudoscourfieldia_marina,3741
3478,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Chlorotetraedron,Chlorotetraedron_incus,3478
3941,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Prototheca,Prototheca_zopfii_var._portoricensis,3941
4311,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Oltmansiellopsidales,Oltmansiellopsidales_X,Oltmannsiellopsis,Oltmannsiellopsis_geminata,4311
3100,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Brachiomonas,Brachiomonas_sp.,3100
3383,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Spermatozopsis,Spermatozopsis_similis,3383
3526,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Hylodesmus,Hylodesmus_singaporensis,3526
4397,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Pseudendoclonium,Pseudendoclonium_submarinum,4397
3169,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_sp.,3169
3424,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniales_X,Oedogonium,Oedogonium_brevicingulatum,3424
3704,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_squamata,3704
4273,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophorales_X,Rhizoclonium,Rhizoclonium_sp.,4273
3160,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_pumilio,3160
3713,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,RCC391,RCC391_sp.,3713
49104,Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon_roscoffensis,49104
3692,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus_prasinos,3692
3922,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Parietochloris,Parietochloris_incisa,3922
49106,Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon_sp.,49106
4061,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Ettlia,Ettlia_pseudoalveolaris,4061
3434,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniales_X,Oedogonium,Oedogonium_sp.,3434
3613,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Scenedesmus,Scenedesmus_littoralis,3613
3765,Eukaryota,Archaeplastida,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcales-Clade-A,Prasinococcus,Prasinococcus_capsulatus,3765
3025,Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,Tetraselmis_sp.,3025
3781,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pterosperma,Pterosperma_cristatum,3781
4412,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Ulva,Ulva_rigida,4412
3914,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Oocystis,Oocystis_solitaria,3914
4095,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Chloroidium,Chloroidium_saccharophila,4095
3148,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_parkeae,3148
3702,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_antarctica,3702
3175,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_tetragama,3175
3710,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas_pusilla,3710
4044,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Coccomyxaceae,Coccomyxa,Coccomyxa_mucigena,4044
3315,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Heterochlamydomonas,Heterochlamydomonas_lobata,3315
3307,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Hafniomonas,Hafniomonas_reticulata,3307
4105,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Heveochlorella,Heveochlorella_hainangensis,4105
3584,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Pseudomuriella,Pseudomuriella_aurantiaca,3584
4413,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Ulva,Ulva_sp.,4413
3930,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,Picochlorum_sp.,3930
3288,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Golenkinia,Golenkinia_longispicula,3288
3022,Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Tetraselmis,Tetraselmis_kochiensis,3022
3368,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Polytoma,Polytoma_uvella,3368
4395,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Phaeophila,Phaeophila_dendroides,4395
3230,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chloromonas,Chloromonas_reticulata,3230
3008,Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Chlorodendrales_XX,Chlorodendrales_XX_sp.,3008
3245,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlorosarcina,Chlorosarcina_stigmatica,3245
3332,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Neochlorosarcina,Neochlorosarcina_pseudominor,3332
4348,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Gloeotilopsis,Gloeotilopsis_paucicellularis,4348
3426,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniales_X,Oedogonium,Oedogonium_cylindrosporum,3426
4269,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophorales_X,Rhizoclonium,Rhizoclonium_grande,4269
3894,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Microthamniales,Microthamniales_X,Myrmecia,Myrmecia_bisecta,3894
3202,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlorogonium,Chlorogonium_capillatum,3202
